,USER,SCORE,REVIEW
294,ㅇ,4.5,넓고 깔끔해요!!음료도 맛잇어요
295,후후,3.5,"근처 직장인이라면 점심 할인 1,000원 있어서 좋음"
296,이똘망,3.5,맛 소소 가격 소소 분위기 소소
297,handhot,4,예쁘네요
298,송,5,케이크 비쥬얼 장난아님!
299,빡빅,5,넓어요 그리고 카페옆에 자아성찰이라고 셀프스튜디오도 좋아요^^
300,베비큐토,3,원두가 좀 쓰지만 플레이팅은 예뻐요^^
301,일랑일랑,5,음료 맛나요.
302,수피아,4,빵ㅇㅣ 괜찮아요.
303,joohee,5,"2층 1층 지하 있는데 1층은 카운터, 2층엔 긴 바 테이블이 있고, 지하 공간은 대화하기 좋아요. 빵 종류도 많고 공간이 넓직해서 굳"
304,마마,1.5,ㄴㄴ
305,pur****,4,분위기 갑
306,minusfront,3.5,공간이 무척 넓어요! 다만 넓은 공간에 비해 고민이 짧은 공장식 인테리어랄까요 음료는 무난무난
307,zen19,4,언제나 기분 좋아지는 곳
308,nADa,5,케이크 너무 맛있고 이쁘요.
309,다소 맑음,4,네이버 지도에 제로페이 가맹점으로 표시되어있는데 결제할 때 물어보니 제오페이 안 된다고 하네요 ㅠ
310,ys123433,3,점심 아메리카노 할인하는듯! 초코 크로와상은 그냥 그랬음
311,꿀수,5,아이스아메리카노랑 빵이랑 디져트 먹고왔어요 맛있네요..:)
312,튼튼이,4,예뻐요
313,yuna,4,맛있어요
314,무민,5,딸기티라미수 맛나요 🍓 커피맛도 진해서 맛있습니다. 넓고 분위기도 좋아요.
315,마마,3,굳
316,마마,4,굳
317,hoy5575,5,"인테리어 깔끔하며 고급스럽습니다 빵도 맛있구요, 점심엔 커피 런치 할인 되구 좋아요"
318,maggiekim,5,좋아요 짱^^!
319,감각,5,빵 종류도 많고 공간도 예뻐서 종종 가요
320,셩셩,5,라떼
321,Cysl,4,라떼맛집! 빵도 맛있어요
322,별별,5,카페가 너무 예쁘고 음료도 맛있었어요 ^^
323,iov****,4,커피랑 베이커리 너무 맛있습니다
324,퓨,5,카페 크고 인테리어도 예쁘고 빵도 맛있어요! 딸기차도!! 화장실 짱 조음
325,wlsdud8401,5,아이스크림 맛집! 라떼도 맛있어요~~ 빵도 맛있고~~ 점심할인도 있어서 좋아요!
326,100****,5,좋아요
327,100****,5,좋아요
328,쭌,5,"넓고 자리가 많은데 층마다, 장소마다 분위기기ㅏ 조금씩 달라서 자주와도 안질릴것같아요. 편한자리도 많아서 놀다오기.좋습니다. 메뉴도 플레이팅 예뻐요 화장실까지 청결하게 유지해서 좋습니다."
329,ho5****,5,좋아요
330,100****,5,넘 맛있어 보여요
