,USER,SCORE,REVIEW
120,ㅎㅎㅎ,2.5,쏘쏘
121,크리스탈b,5,좋아요
122,skyjs712,4.5,넘 좋아요
123,you****,5,굿
124,헬로지닝,5,친절 대마왕 굳굳 또 오께어
125,pit****,4,좋아요
126,짱,5,분위기너무좋아요
127,이상영,5,빵도 맛있고 차도 맛있고 분위기도 좋아요
128,anne,5,미세먼지를 뚫고 온 보람이 있네요 ㅎ 크로와상& 커피 맛있어요!
129,장그래,4.5,비엔나 맛있어옹
130,도로시,5,"여기는 진짜..! 근처에 분위기 갑 카페라는 곳 찾아갔다가 테이블이..ㅎ 그래서 근처에서 찾다가 평 좋아서 우연히 들어가게 된 곳인데, 여긴 진짜 너모 좋았음. 저는 케익이 상큼한거 별로인 1인인데, 레몬파운드 추천하길래 먹었음. 진짜 맛있었음. 캐러멜 얼그레이도 함께 먹었음. 얼그레이 향 진하고 맛있었음. 주문받으시는 분도 친절하시고 맛도 좋고 진짜진짜 좋았음!!! 사장 님들 번창하세요. 감사합니다!"
131,팍선민,4.5,분위기 좋아요 커피 고소하고 맛있음!
132,하영,4,직원분들이 친절해요
133,ha0****,4.5,친절해요
134,날다라미,5,친절하고 공간이 큼
135,보브,5,"직원분들 친절하시고 커피 맛도 굿,,"
136,ajdajd2,5,커피가 너무 맛있어요~~~^.^ 직원분들도 항상 친절.
137,희,4,맛있어요
138,동네사람,5,커피 빵 케이크 다 맛있어요. 직원도 친절해요
139,nammi,3.5,라떼 맛있어요^^ 퀸아망도 괜찮은듯~
140,Sssssstrike,4.5,빵종류도 많은데 맛있고 커피도 꽤 맛있어요. 주차공간도 있는게 좋네요!
141,김미셸,3,"공간이 넓어서 좋아요 , 쾌적해요. 음료와 디저트는 맛없어요. 가격도 청담가격이라 좀 놀랐네요."
142,animo,4.5,분위기 내 스타일 :)
143,653****,5,사장님 정말 친절하시고 맛있어요!
144,지민,5,여기신메뉴 우유에빠진 소 맛있어요! 꼭드세요ㅠㅠㅠ 여기 빵이 최고에요
145,kim****,5,커피맛있고 분위기 좋아요 직원분 엄청 친절해서 또 오고 싶어요 :D
146,dltldms1305,4,굿
147,왕이뿐이,4,카페 분위기 특이하고 감성있어요.빵 종류도 다양하고 넘 맛 있네요
148,Garden,4,Pricey bakery
149,헤레나,5,맛있어요
150,nandadavi,3.5,코로나로 사람이 너무 없어요 성수동고리자체에.. 퀸아망 맛있었어요. 커피를 못마셔본게 아쉬웟어요.
151,별명따윈없음,5,크림 크로아상 너무 맛있어서 하나 더 주문했어요
152,리블룸,4.5,커피가 진하니 좋고 평일이라 한적하고 좋네요
153,jjj****,5,친절하고 빵도 맛있어요~
154,jjj****,5,좋아요
155,Amy,5,개인적으로 성수동에서 제일 좋아하는 카페입니다. 코로나 때문에 텅 비어있는 공간이 어색하네요 ㅎㅎ 포장해온 커피랑 빵 맛있게 먹었어요 :)
156,주은,5,맛있고 비싸용><
157,민희,3.5,굿
158,hon****,5,빵 맛있어요 마들렌 굿
159,19s****,4.5,좋아요
160,동효니,5,엄청 친절하시고 크루아상이랑 커피 다 맛있어요 커피 원두 선택 할 수 있어서 더 좋아요!
161,오오오,3.5,맛있어요 카야버터 라우겐 특히!
162,Ingmingc,4.5,무화과 스콘 너무 맛있어요..! 넓어서 떨어져 이야기 하기 좋았습니다 ◡̈
163,호두안녕,4,좋아요 ㅎㅎ
164,oh_****,5,무화과스콘 맛있어요!!
165,hyemin,4.5,빵도 맛있고 커피도 맛있어요 🥖 ☕️
166,호히,4,"2층 테라스가 있어서 사람이 많은 주말에도 안심하고 이용할 수 있었고 원두를 두가지 중에 고를 수 있는 게 좋습니다. 직원분들 너무 친절하세요! 아메리카노, 라떼, 크림라떼 마셨는데 그 중에 라떼가 제일 맛있었어욯ㅎ 빵도 커피도 엄청은 아니지만 맛있는 편이고 만족스러워요!"
167,다혜,4.5,쑥 앙버터 쑥향도 적당해서 좋고 버터의 풍미가 너무 좋습니다~ 다만 버터가 생각보다 적어서 아쉽워요
168,잇힝군,5,내부가 좋아요
169,지짐,4,직원분들 친절하시고 커피며 디저트 다 맛있고 분위기도 좋아요~ 가격이 좀 아쉽..
170,혜란,5,목적없이 걷다가 들어가게 된 곳인데 아늑하고 좋았어요. 빵도 맛있었고요^^
