,USER,SCORE,REVIEW
91,슘,5,깜빠뉴 맛있어요 자주 갈게요
92,찹쌀이네,5,맛있어요!
93,그래도,4.5,담백하고 맛있어요
94,졍이,5,맛있어요
95,김나영,5,잠봉 진짜 존맛
96,caramel78,5,맛있네요.
97,enqn326,5,잠봉뵈르 심플하면서도 맛있어요!깜빠뉴도요!
98,ghtql,5,"네이버예약으로 예약해서 먹으니까 너무 편하고 좋았고, 빵 너무 맛있어요, 전 특히 크로핀이 맛있었어요"
99,뒤로걷기,4,제일 기대했던 잠봉샌디치보다 크로플이 훨씬 맛있었어요! 크로핀도 맛있었구요! 크로플 먹으러 다시 가고싶어요 ㅎㅎ
100,딤섬,4.5,맛있어요!!
101,wdp****,5,매장은 조금 협소했지만 아주 깔끔하고 남자 사장님 이신것 같은데 엄청 친철하셨어요~ 잠봉 존맛 꼭 드셔보세요~~^^
102,올ㅏ,5,한 번의 호기심으로 당신도 단골이 될 수 있습니다.
103,momo,4,맛있는데
104,권다혜,4.5,마지막 예약타임에 방문하니 빵이 거의 다 나갔더라구요 예약하고 방문하길 잘 한것 같아요! 잘먹었습니다:)
105,why****,5,친절하시고 맛도 있었어요~
106,민정2,5,크로플jmt
107,임세희,5,잠봉뵈르 너무 맛있어요♥️
108,설비,5,샌드위치 맛있어요!
109,ddd,5,기대한것만큼 맛있어요:) 예약제 이용하니 아주 편하고 좋네용!
110,Minami,5,전 음 맛있다 괜찮다! 정도였어요.. 하루에 한끼 빵안먹으면 죽는 빵돌이 남편이 너무 맛있다고 분장하고 대량구매 해오래요🤭 그렇다고 합니다.. ㅋㅋㅋㅋ
111,Dis cov er,4,다른것도 먹어보고싶네요
112,ify****,5,잠봉뵈르가 너무 너무 맛있어요 !
113,yoo****,5,에르제 잠봉뵈르는 말할것도 없이 최고죠.
114,만드,5,맛있어요
115,외계인,5,이렇게 맛있는 잠봉뵈르는 처음이에요! 입 천장이 아파도 꾸욱 참고 드셔보세요! •_•v
116,caramel78,5,맛있어요.
117,박다현,5,대구촌년들한테 에르제의 무서움을 톡톡히 보여줬음다. 원재료들이 하나하나 고급스럽게 맛있으니 합쳤을 때 혀바닥이 싸그리 녹아 같이 삼킬 뻔 했어요 유명한 곳은 이유가 있다더니.. 감사합니다
118,웅꿍,3.5,크로킨 스콘 크로와상 깜빠뉴 종류별로 샀는데 기대가 컸는지 기대만큼은 아니네요. 스콘이 제일 맛있어요.
119,모드,5,늦었다고 생각했는데 비가 와서 그런지 웨이팅 없이 바로 들어왓구 잠봉뵈르 맛집 맞네요
120,bearpie,5,"예약제도 좋아요 예약도 빨리빨리 해야 원하는 시간에 할 수 있어요 매장에 사람이 늘 많아서 여유롭게 구경하고 고르지 못하는 점은 아쉬워요.. 크로핀, 크로플, 잠봉뵈르 다 맛있어요! 친절하셔서 부담없이 방문, 구매 가능해서 좋아요"
121,씨매,5,너무 친절하세요! 빵도 다 맛있어요
122,zzzzzz,4,맛있었습니다 !
123,JJ,5,잠봉 맛있어서 또 갔는데 스콘도 너무 맛있어서 또 갈 이유가 생겼어요! 집에서 진짜 멀지만 먹으면 행복해요
124,soogie11,4,3일전에 미리예약하고 픽업. 밤식빵. 잠봉뵈르. 크로플. 크로핀구매. 잠봉뵈르는 바게트빵이 정말맛있고 크로핀은 커스타드 크로핀이 정말맛나요. 예정시간보다 늦게갔는데도 친절하시고. 재방문의사 만개
125,헤이요뿅,4.5,스콘은 겉바속촉 크로핀 페스츄리도 넘나리 고소하고 치아바타도 쫄깃쫄깃 다만 빵 종류가 아쉬워요
126,언덕위에 태양,5,"잠봉뵈르,치즈치아바타에 중독됐어요~~짱짱!!"
127,pro****,5,잠봉붜르맛집
128,Sop choi,4,감성에 맛까지 !!! 너무 맛있어요~~
129,호기심만빵 미어캣,5,진짜 잠봉뵈르 느므느므 맛있어요! 크로플은 통통해요!
130,kiki106,4,맛있어요!!!
