,USER,SCORE,REVIEW
173,seoullover,4.5,매장 웨이팅 생각보다 길지 않았고 사진 많이 찍고갑니다 근데 매너없는 손님들이 있는거같아요
174,카페돌이,4.5,핫플이라 가보고 싶은 마음도 많이 있었는데 코로나가 심해져서 걱정이 많았는데 직원분들이 안내도 잘해주시고 방역수칙도 잘지켜주셔서 안심하고 먹고 갑니다. 그리구 2층공간도 꽃들도 너무 예쁘고 시원해서 좋았습니다. 재방문 의사 아주 많습니다^^
175,ddb****,5,좋아여
176,maggiekim,5,좋아요
177,xhl****,5,치즈맛 너무맛있어요
178,영영,5,맛잇어요!
179,ser****,0.5,"웨이팅, 포장 줄이 따로 있는데 웨이팅을 어떻게 하는지, 예약을 어떻게 하는지 공지도 따로 되어있지 않네요. 물어봐도 단답으로 대답하시는데 그러니까 질문도 재차하게 되고 대답하시는 분도 짜증나고 피차 노답. 포장만 되는걸 알았으면 다른 곳 가서 커피를 마셨을텐데 위에 공간은 코로나때문에 구경도 못하게 하고. 기본적인 공지나 설명이 부족하고, 유명하고 바쁘신건 알겠으나 여러번 물어보고 매번 성의없는 대답이 돌아오는 것도 매우 불쾌하네요. 가로수길은 매장 입구에 공지가 친절하게 되어있어 이용방법을 단박에 알 수 있었는데 여기는 운영방식, 스태프 교육 모든게 아직은 많이 부족해보이네요. 재방문 의사 없습니다."
180,jjj****,1,좌석이용도 예약 안했다고 안된다고 하고 2층 입장 자체를 제한하는데 안내도 친절하게 안하시더라구요 그래서 크로플만 사가지고 나왔는데 다시는 방문 안할 것 같습니다
181,안경쓴곰돌이,4,좋아요
182,김보,4,좋아요 ㅎㅎ
183,시끄리,5,역시나 좋은곳이에요 와플맛은 말할것도 없고 분위기는 세상좋아요ㅠㅠ
184,예니,5,존맛
185,deepforest,3,워낙 유명해서 궁금해서 먹어봤어요! 주말 오후 여섯시쯤 갔는데 치즈 하나 남았었네요. 와플의 달달함과 치즈의 짠맛 조화가 좋더라고요. 일부러 찾아갈 것 까진 아니지만 또 근처에 들르게 되면 먹을 것 같아요!
186,OwO,5,직원분 친절..갬동.. 예약성공
187,maybebaby,5,괜히 유명한게 아니예요! 짱맛👍
188,gus****,4.5,좋아요!
189,Wldms,5,진짜 너무맛있네요 기다려고먹고싶은 맛이네요
190,또용잉,5,역시 새들러는 존맛탱
191,dbw****,5,굳
192,태현밥팅,4,줄서서 먹지만 맛있어요
193,juy****,4.5,항상 근처를 지나갈때마다 기본 크로플 쟁여서 냉동 보관해서 먹어요! 가격이 있지만 여기만큼 맛있는 크로플을 아직 못찾았네요. 그리고 방문할때 마다 느끼는 건데 점점 크로플 판매 공장 같이 되어버리는 느낌이에요. 다들 판매 기계가 되어버리는건가!
194,이창욱,5,여기 크로플 따라갈 곳이 없어요.
195,LSZIN,4,맛있고 직원들 친절합니다
196,하늘,5,맛나여
197,안녕하세요,5,부라타치즈 크로플 너무맛있어요
198,hee,4.5,또 갔어요 이정도면 중독..... 웨이팅 없어서 좋은 성수점💗
199,바깥양반,5,굿굿
200,안사람,5,맛이 참 있네요..
201,또코,3,맛있어요
202,하이,2.5,"달달한크로플맛, 직원분은 그닥 친절하지 않았던"
203,LHJ,1,동네크로플도 여기 보단 맛있는데슈페너도 그렇고 왜 핫플인지 모르겠음 카운터는 소문대로 불친절쪽에 가깝지만 혼자 오르락내리락 서빙해주는 여자분은 매우 친절하셨음굳이 가서 사먹을 맛은 아님 너무 달고 평범한 크로플이라 실망했습니다 대기가 크게 없어서 그나마 다행이였는데 기다리고 먹었으면 더 허무했을듯
204,S2,5,맛있어요
205,하늘이,4,플레인은 좀 느끼하고 바질이 맛있어요👍🏻👍🏻
206,또코,3,좋아요
207,긴숭이,5,예약제 혹은 웨이팅 후 지정 된 테이블에 약속 된 사람만 앉을 수 있어 붐비지 않고 여유 있게 즐길 수 있어서 너무 좋았습니다
208,몽글이동생동글이,3.5,계산대있는분빼고는 다 친절하시고 싹싹하게 응대 잘해주셨습니다 ~ 바쁘니까 그러려니 하려구요. 와플은 전보다 더 맛있어졌네요 포장해오니까 눅눅해져서 맛없는데 매장에서 갓구운거 바로 먹어야되요
209,봉봉,5,넘맛있어요
210,Hl,4,맛있어요! 바질이 저는 제일 맛있었고 그다음 플레인이 가장 심플하니 괜찮았어요. 치즈는 생각보다는 별로 였어요. 먹다보면 물리지만 그래도 크로플 중에는 맛있는 것 같아요
